leader,1143,3.43370218,46.33933866
leader,1343,3.43370257,46.33933806
leader,2043,3.43370467,46.33933729
leader,2643,3.43370540,46.33933627
leader,3243,3.43370945,46.33933376
leader,3643,3.43371270,46.33933131
leader,4243,3.43371816,46.33932675
leader,4743,3.43372418,46.33932266
leader,5143,3.43372888,46.33931820
leader,5743,3.43373604,46.33931200
leader,6243,3.43374179,46.33930620
leader,6743,3.43374767,46.33930102
leader,7243,3.43375382,46.33929554
leader,7743,3.43375924,46.33928987
leader,8143,3.43376406,46.33928523
leader,8643,3.43376939,46.33927967
leader,9143,3.43377455,46.33927446
leader,9643,3.43378029,46.33926872
leader,10143,3.43378545,46.33926333
leader,10743,3.43379173,46.33925718
leader,11143,3.43379592,46.33925345
leader,11643,3.43380133,46.33924785
leader,12143,3.43380627,46.33924235
leader,12543,3.43381101,46.33923785
leader,13143,3.43381750,46.33923178
leader,13743,3.43382341,46.33922590
leader,14143,3.43382760,46.33922166
leader,14543,3.43383175,46.33921772
leader,15143,3.43383779,46.33921182
leader,15543,3.43384166,46.33920815
leader,16043,3.43384679,46.33920333
leader,16543,3.43385118,46.33919855
leader,17043,3.43385599,46.33919444
leader,17443,3.43385593,46.33919450
leader,17843,3.43385562,46.33919439
leader,18343,3.43385568,46.33919424
leader,18843,3.43385590,46.33919424
leader,19243,3.43385509,46.33919438
leader,19843,3.43385597,46.33919409
leader,20243,3.43385541,46.33919452
leader,20743,3.43385532,46.33919417
leader,21143,3.43385612,46.33919431
leader,21743,3.43385596,46.33919460
leader,22243,3.43385531,46.33919434
leader,22643,3.43385547,46.33919413
leader,23243,3.43385579,46.33919443
leader,23643,3.43385611,46.33919438
leader,24143,3.43385589,46.33919423
leader,24643,3.43385579,46.33919474
leader,25043,3.43385549,46.33919407
leader,25443,3.43385574,46.33919453
leader,25943,3.43385589,46.33919419
leader,26443,3.43385571,46.33919459
leader,26843,3.43385567,46.33919434
leader,27343,3.43385541,46.33919466
leader,28043,3.43385587,46.33919447
leader,28943,3.43385592,46.33919418
leader,29443,3.43385569,46.33919463
leader,29943,3.43385574,46.33919470
leader,30343,3.43385612,46.33919406
leader,32043,3.43385565,46.33919442
leader,32543,3.43385555,46.33919443
leader,33043,3.43385588,46.33919467
leader,33443,3.43385576,46.33919438
leader,33943,3.43385545,46.33919454
leader,34443,3.43385529,46.33919468
leader,34843,3.43385577,46.33919454
leader,35343,3.43385561,46.33919473
leader,35943,3.43385535,46.33919428
leader,36443,3.43385552,46.33919430
leader,36843,3.43385558,46.33919411
leader,37343,3.43385548,46.33919436
leader,37943,3.43385525,46.33919445
leader,38343,3.43385613,46.33919460
leader,38843,3.43385576,46.33919439
leader,39343,3.43385598,46.33919443
leader,39743,3.43385883,46.33919112
leader,40143,3.43386242,46.33918773
leader,40743,3.43386815,46.33918259
leader,41143,3.43387112,46.33917893
leader,41543,3.43387434,46.33917551
leader,41943,3.43387703,46.33917191
leader,42443,3.43387923,46.33916983
leader,42943,3.43388103,46.33916746
leader,43443,3.43388186,46.33916491
leader,43943,3.43388307,46.33916216
leader,44443,3.43388405,46.33915939
leader,44843,3.43388452,46.33915747
leader,45243,3.43388425,46.33915536
leader,45743,3.43388364,46.33915257
leader,46243,3.43388328,46.33914991
leader,46643,3.43388212,46.33914770
leader,47143,3.43388089,46.33914512
leader,47643,3.43388085,46.33914245
leader,48143,3.43387828,46.33914030
leader,48743,3.43387596,46.33913740
leader,49243,3.43387405,46.33913500
leader,49643,3.43387272,46.33913350
leader,50143,3.43387223,46.33913321
leader,50643,3.43387230,46.33913348
leader,51143,3.43387236,46.33913300
leader,51643,3.43387200,46.33913337
leader,52143,3.43387176,46.33913311
leader,52543,3.43387225,46.33913332
leader,53043,3.43387165,46.33913360
leader,53543,3.43387294,46.33913400
leader,54043,3.43387518,46.33913610
leader,54443,3.43387761,46.33913722
leader,54943,3.43388046,46.33913886
leader,55443,3.43388404,46.33914089
leader,55843,3.43388640,46.33914192
leader,56343,3.43388993,46.33914289
leader,56843,3.43389377,46.33914407
leader,57343,3.43389604,46.33914458
leader,57743,3.43389688,46.33914442
leader,58243,3.43389628,46.33914432
leader,58743,3.43389616,46.33914424
leader,59143,3.43389591,46.33914441
leader,59643,3.43389601,46.33914454
leader,60143,3.43389284,46.33914360
leader,60643,3.43388948,46.33914348
leader,61143,3.43388518,46.33914290
leader,61743,3.43388065,46.33914289
leader,62243,3.43387685,46.33914295
leader,62743,3.43387309,46.33914359
leader,63343,3.43386821,46.33914411
leader,63943,3.43386432,46.33914510
leader,64443,3.43386032,46.33914601
leader,65043,3.43385627,46.33914751
leader,65543,3.43385328,46.33914847
leader,68743,3.43383565,46.33916099
leader,69243,3.43383236,46.33916326
leader,69743,3.43382860,46.33916736
leader,70243,3.43382436,46.33917262
leader,70643,3.43382113,46.33917713
leader,71143,3.43381692,46.33918295
leader,71743,3.43381214,46.33918959
leader,72143,3.43380884,46.33919363
leader,72643,3.43380479,46.33919888
leader,73143,3.43380086,46.33920382
leader,73643,3.43379808,46.33920838
leader,74243,3.43379345,46.33921356
leader,74743,3.43379078,46.33921729
leader,75243,3.43378765,46.33922075
leader,75743,3.43378523,46.33922388
leader,76143,3.43378314,46.33922609
leader,76743,3.43378001,46.33922954
leader,77543,3.43377614,46.33923338
leader,78243,3.43377262,46.33923731
leader,80043,3.43376191,46.33924712
leader,82043,3.43374608,46.33926105
leader,83843,3.43372738,46.33927838
leader,84443,3.43372110,46.33928438
leader,85143,3.43371363,46.33929184
leader,85843,3.43370584,46.33929969
leader,86443,3.43369973,46.33930590
leader,86943,3.43369367,46.33931109
leader,87443,3.43368794,46.33931745
leader,87943,3.43368230,46.33932282
leader,88443,3.43367634,46.33932852
leader,88943,3.43367116,46.33933428
leader,89543,3.43366416,46.33934110
leader,90143,3.43365711,46.33934803
leader,90643,3.43365174,46.33935398
leader,91243,3.43364560,46.33936078
leader,91743,3.43364009,46.33936645
leader,92243,3.43363481,46.33937209
leader,92843,3.43363240,46.33937399
leader,93243,3.43363289,46.33937418
leader,93843,3.43363309,46.33937408
leader,95143,3.43363264,46.33937406
leader,95743,3.43363312,46.33937381
leader,96243,3.43363291,46.33937412
leader,96743,3.43363314,46.33937378
leader,97243,3.43363277,46.33937407
leader,97843,3.43363282,46.33937427
leader,98443,3.43363286,46.33937386
leader,99043,3.43363296,46.33937426
leader,99643,3.43363293,46.33937387
leader,100243,3.43363280,46.33937406
leader,100843,3.43363294,46.33937406
leader,101443,3.43363265,46.33937416
leader,102043,3.43363284,46.33937392
leader,102543,3.43363276,46.33937396
leader,103243,3.43363322,46.33937393
leader,103743,3.43363297,46.33937390
leader,104243,3.43363313,46.33937395
leader,104843,3.43363276,46.33937391
leader,105343,3.43363286,46.33937390
leader,105943,3.43363284,46.33937396
leader,106443,3.43363305,46.33937410
leader,106943,3.43363275,46.33937426
leader,107543,3.43363313,46.33937390
leader,108043,3.43363315,46.33937359
leader,108543,3.43363253,46.33937400
leader,109143,3.43363292,46.33937362
leader,109643,3.43363266,46.33937407
leader,110043,3.43363288,46.33937385
leader,110443,3.43363307,46.33937421
leader,110743,3.43363306,46.33937393
leader,111143,3.43363351,46.33937398
leader,111543,3.43363285,46.33937410
leader,111943,3.43363278,46.33937413
leader,112343,3.43363294,46.33937426
leader,112743,3.43363324,46.33937408
leader,113143,3.43363294,46.33937394
leader,113543,3.43363326,46.33937419
leader,113943,3.43363266,46.33937389
leader,114343,3.43363312,46.33937367
leader,115143,3.43363258,46.33937392
leader,115643,3.43362896,46.33937785
leader,116343,3.43362085,46.33938595
leader,116943,3.43361414,46.33939257
leader,117643,3.43360872,46.33939746
leader,118243,3.43360588,46.33939986
leader,118743,3.43360294,46.33940179
leader,119343,3.43359928,46.33940415
leader,119943,3.43359520,46.33940556
leader,120543,3.43359107,46.33940646
leader,121143,3.43358600,46.33940778
leader,121743,3.43358096,46.33940795
leader,122343,3.43357686,46.33940810
leader,122943,3.43357223,46.33940795
leader,123643,3.43356659,46.33940736
leader,124243,3.43356188,46.33940649
leader,124843,3.43356040,46.33940659
leader,125343,3.43356063,46.33940652
leader,125943,3.43356164,46.33940664
leader,126443,3.43356561,46.33940759
leader,126943,3.43356853,46.33940868
leader,127443,3.43357117,46.33941043
leader,128043,3.43357496,46.33941222
leader,128643,3.43357781,46.33941416
leader,129243,3.43358090,46.33941723
leader,129743,3.43358212,46.33941839
leader,130243,3.43358253,46.33941860
leader,130743,3.43358250,46.33941861
leader,131143,3.43358190,46.33941789
leader,131743,3.43358219,46.33941833
leader,132243,3.43358227,46.33941858
leader,132843,3.43358240,46.33941839
leader,133343,3.43358245,46.33941834
leader,133843,3.43358253,46.33941848
leader,134443,3.43358139,46.33941769
leader,134943,3.43357969,46.33941541
leader,135643,3.43357651,46.33941194
leader,136143,3.43357555,46.33940929
leader,136843,3.43357348,46.33940591
leader,137343,3.43357232,46.33940305
leader,138043,3.43357149,46.33939914
leader,138643,3.43357066,46.33939625
leader,139243,3.43357099,46.33939285
leader,139643,3.43357067,46.33939071
leader,140143,3.43357181,46.33938788
leader,140643,3.43357305,46.33938531
leader,141143,3.43357443,46.33938296
leader,141643,3.43357604,46.33938035
leader,142043,3.43357685,46.33937852
leader,142543,3.43357915,46.33937647
leader,143043,3.43358104,46.33937380
leader,143543,3.43358323,46.33937148
leader,143943,3.43358584,46.33936990
leader,144443,3.43358908,46.33936716
leader,145043,3.43359560,46.33936171
leader,145543,3.43360157,46.33935686
leader,146043,3.43360730,46.33935193
leader,146543,3.43361316,46.33934692
leader,146943,3.43361835,46.33934258
leader,147443,3.43362418,46.33933696
leader,147843,3.43362913,46.33933305
leader,148343,3.43363447,46.33932804
leader,148843,3.43364038,46.33932290
leader,149243,3.43364431,46.33931860
leader,149743,3.43364957,46.33931369
leader,150243,3.43365467,46.33930855
leader,150743,3.43365934,46.33930386
leader,151343,3.43366534,46.33929698
leader,151843,3.43367040,46.33929210
leader,152443,3.43367672,46.33928636
leader,152943,3.43368174,46.33928085
leader,153543,3.43368738,46.33927519
leader,154043,3.43369237,46.33926980
leader,154543,3.43369718,46.33926449
leader,155143,3.43370286,46.33925849
leader,155743,3.43370888,46.33925217
leader,156243,3.43371458,46.33924651
leader,156843,3.43372046,46.33924009
leader,157243,3.43372498,46.33923541
leader,157743,3.43373058,46.33923005
leader,158343,3.43373734,46.33922337
leader,158843,3.43374288,46.33921819
leader,159443,3.43374880,46.33921191
leader,159943,3.43375425,46.33920657
leader,160543,3.43376023,46.33920017
leader,161043,3.43376582,46.33919474
leader,161443,3.43376933,46.33919094
leader,162043,3.43377575,46.33918435
leader,162543,3.43378065,46.33917891
leader,163143,3.43378685,46.33917220
leader,163643,3.43379199,46.33916677
leader,164143,3.43379232,46.33916525
leader,164743,3.43379262,46.33916513
leader,165143,3.43379283,46.33916559
leader,165743,3.43379295,46.33916523
leader,166243,3.43379301,46.33916486
leader,166843,3.43379287,46.33916503
leader,167343,3.43379290,46.33916521
leader,167843,3.43379271,46.33916518
leader,168443,3.43379272,46.33916529
leader,168943,3.43379302,46.33916507
leader,169543,3.43379296,46.33916515
leader,170043,3.43379306,46.33916529
leader,170543,3.43379258,46.33916535
leader,171143,3.43379344,46.33916495
leader,171643,3.43379292,46.33916495
leader,172043,3.43379285,46.33916586
leader,172543,3.43379258,46.33916501
leader,173043,3.43379267,46.33916490
leader,173543,3.43379288,46.33916512
leader,174243,3.43379280,46.33916488
leader,174743,3.43379267,46.33916527
leader,175343,3.43379309,46.33916541
leader,175843,3.43379269,46.33916504
leader,176243,3.43379332,46.33916536
leader,176843,3.43379318,46.33916505
leader,177343,3.43379277,46.33916495
leader,177843,3.43379254,46.33916509
leader,178243,3.43379271,46.33916533
leader,178843,3.43379255,46.33916496
leader,179343,3.43379304,46.33916487
leader,179943,3.43379309,46.33916518
leader,180543,3.43379288,46.33916532
leader,180943,3.43379304,46.33916525
leader,181543,3.43379288,46.33916501
leader,181943,3.43379272,46.33916494
leader,182443,3.43379265,46.33916511
leader,182943,3.43379251,46.33916520
leader,183543,3.43379296,46.33916523
leader,183943,3.43379286,46.33916505
leader,184543,3.43379284,46.33916534
leader,185043,3.43379253,46.33916498
leader,185643,3.43379320,46.33916537
leader,186043,3.43379299,46.33916510
leader,186543,3.43379288,46.33916505
leader,187043,3.43379536,46.33916263
leader,187543,3.43380068,46.33915654
leader,188143,3.43380705,46.33914953
leader,188543,3.43381208,46.33914460
leader,189043,3.43381604,46.33913951
leader,189543,3.43381769,46.33913721
leader,190043,3.43381894,46.33913463
leader,190543,3.43382070,46.33913177
leader,191143,3.43382042,46.33912841
leader,191743,3.43382009,46.33912543
leader,192343,3.43381958,46.33912221
leader,193043,3.43381831,46.33911853
leader,193643,3.43381684,46.33911546
leader,194143,3.43381509,46.33911329
leader,194843,3.43381272,46.33910994
leader,195343,3.43381045,46.33910772
leader,195943,3.43380994,46.33910743
leader,200743,3.43381549,46.33911118
leader,201443,3.43381981,46.33911378
leader,202043,3.43382413,46.33911533
leader,202643,3.43382812,46.33911643
leader,203143,3.43383145,46.33911722
leader,203743,3.43383539,46.33911744
leader,204243,3.43383454,46.33911748
leader,204843,3.43383493,46.33911740
leader,205443,3.43383440,46.33911737
leader,205943,3.43383505,46.33911751
leader,206443,3.43383273,46.33911740
leader,206943,3.43382917,46.33911711
leader,207543,3.43382469,46.33911652
leader,207943,3.43382126,46.33911661
leader,208543,3.43381651,46.33911702
leader,208943,3.43381399,46.33911667
leader,209443,3.43380960,46.33911745
leader,209943,3.43380608,46.33911815
leader,210443,3.43380280,46.33911887
leader,210943,3.43379891,46.33911966
leader,211443,3.43379547,46.33912095
leader,211843,3.43379307,46.33912217
leader,212343,3.43378942,46.33912374
leader,212843,3.43378635,46.33912534
leader,213443,3.43378265,46.33912737
leader,214043,3.43377995,46.33912981
leader,214543,3.43377721,46.33913184
leader,215043,3.43377495,46.33913404
leader,215543,3.43377167,46.33913653
leader,216043,3.43376892,46.33913943
leader,216543,3.43376473,46.33914408
leader,217143,3.43375989,46.33915078
leader,217743,3.43375496,46.33915708
leader,218343,3.43374989,46.33916405
leader,218943,3.43374574,46.33917017
leader,219443,3.43374204,46.33917477
leader,220043,3.43373811,46.33917980
leader,220543,3.43373597,46.33918411
leader,221043,3.43373268,46.33918723
leader,221443,3.43373070,46.33918967
leader,221943,3.43372846,46.33919199
leader,222343,3.43372654,46.33919441
leader,222843,3.43372516,46.33919702
leader,223343,3.43372238,46.33919923
leader,223743,3.43372059,46.33920099
leader,224243,3.43371787,46.33920375
leader,224643,3.43371599,46.33920508
leader,225243,3.43371307,46.33920784
leader,225643,3.43371030,46.33921047
leader,226143,3.43370680,46.33921328
leader,226543,3.43370462,46.33921571
leader,227043,3.43370031,46.33921887
leader,227543,3.43369515,46.33922283
leader,228043,3.43369111,46.33922733
leader,228643,3.43368508,46.33923260
leader,229243,3.43367893,46.33923871
leader,229843,3.43367255,46.33924483
leader,230443,3.43366650,46.33925096
leader,230943,3.43366079,46.33925604
leader,231543,3.43365462,46.33926249
leader,232143,3.43364752,46.33926870
leader,232743,3.43364021,46.33927507
leader,233343,3.43363376,46.33928221
leader,233843,3.43362743,46.33928759
leader,234343,3.43362159,46.33929378
leader,234843,3.43361523,46.33929946
leader,235343,3.43361007,46.33930561
leader,235843,3.43360387,46.33931137
leader,236343,3.43359777,46.33931744
leader,236843,3.43359177,46.33932351
leader,237343,3.43358610,46.33932936
leader,237743,3.43358175,46.33933364
leader,238243,3.43357575,46.33933977
leader,238643,3.43357090,46.33934473
leader,239143,3.43357078,46.33934482
leader,239543,3.43357100,46.33934495
leader,239943,3.43357028,46.33934497
leader,240443,3.43357092,46.33934514
leader,240943,3.43357094,46.33934501
leader,241443,3.43357090,46.33934497
leader,241943,3.43357084,46.33934497
leader,242343,3.43357059,46.33934507
leader,242943,3.43357072,46.33934486
leader,243443,3.43357040,46.33934484
leader,243843,3.43357067,46.33934485
leader,244443,3.43357092,46.33934503
leader,244943,3.43357072,46.33934498
leader,245443,3.43357100,46.33934471
leader,245943,3.43357119,46.33934473
leader,246443,3.43357141,46.33934507
leader,246943,3.43357077,46.33934460
leader,247543,3.43357074,46.33934510
leader,248043,3.43357084,46.33934505
leader,248643,3.43357091,46.33934505
leader,249243,3.43357077,46.33934453
leader,249743,3.43357095,46.33934488
leader,250343,3.43357064,46.33934501
leader,250943,3.43357061,46.33934497
leader,251443,3.43357075,46.33934501
leader,251943,3.43357124,46.33934508
leader,252543,3.43357106,46.33934474
leader,253143,3.43357113,46.33934493
leader,253643,3.43357021,46.33934478
leader,254243,3.43357109,46.33934486
leader,254843,3.43357138,46.33934517
leader,255443,3.43357123,46.33934464
leader,256043,3.43357089,46.33934489
leader,256643,3.43357063,46.33934508
leader,257243,3.43357085,46.33934495
leader,257843,3.43357103,46.33934491
leader,258243,3.43357087,46.33934461
leader,258843,3.43357117,46.33934465
leader,259343,3.43357111,46.33934495
leader,259943,3.43357096,46.33934483
leader,260443,3.43357075,46.33934507
leader,261043,3.43357090,46.33934463
leader,261543,3.43356984,46.33934589
leader,262043,3.43356509,46.33935135
leader,262543,3.43355900,46.33935702
leader,263043,3.43355390,46.33936229
leader,263643,3.43354853,46.33936741
leader,264143,3.43354670,46.33936952
leader,264743,3.43354314,46.33937204
leader,265343,3.43353993,46.33937384
leader,265843,3.43353639,46.33937533
leader,266343,3.43353298,46.33937661
leader,267043,3.43352765,46.33937848
leader,267443,3.43352479,46.33937895
leader,268043,3.43352024,46.33937957
leader,268543,3.43351687,46.33938014
leader,269043,3.43351235,46.33937980
leader,269543,3.43350840,46.33937949
leader,270043,3.43350516,46.33937904
leader,270543,3.43350084,46.33937797
leader,271043,3.43350013,46.33937871
leader,271643,3.43350098,46.33937827
leader,272143,3.43350071,46.33937826
leader,272643,3.43350076,46.33937855
leader,273143,3.43350401,46.33937908
leader,273743,3.43350739,46.33938051
leader,274243,3.43351094,46.33938194
leader,274743,3.43351465,46.33938352
leader,275243,3.43351699,46.33938538
leader,275743,3.43351955,46.33938724
leader,276343,3.43352210,46.33938994
leader,276943,3.43352214,46.33939007
leader,277443,3.43352159,46.33938977
leader,277943,3.43352106,46.33938880
leader,278443,3.43351933,46.33938670
leader,279043,3.43351694,46.33938353
leader,279443,3.43351538,46.33938139
leader,280043,3.43351359,46.33937860
leader,280543,3.43351201,46.33937609
leader,281143,3.43351174,46.33937293
leader,281643,3.43351130,46.33937001
leader,282143,3.43351073,46.33936745
leader,282643,3.43351194,46.33936517
leader,283243,3.43351170,46.33936156
leader,283743,3.43351313,46.33935844
leader,284443,3.43351480,46.33935529
leader,285043,3.43351679,46.33935179
leader,285643,3.43351906,46.33934948
leader,286243,3.43352144,46.33934641
leader,286843,3.43352382,46.33934408
leader,287343,3.43352614,46.33934139
leader,287943,3.43353135,46.33933691
leader,288443,3.43353752,46.33933272
leader,289143,3.43354519,46.33932592
leader,289643,3.43355183,46.33932095
leader,290243,3.43355868,46.33931520
leader,290943,3.43356633,46.33930815
leader,291543,3.43357317,46.33930267
leader,292143,3.43357893,46.33929722
leader,292743,3.43358424,46.33929185
leader,293243,3.43358919,46.33928764
leader,293843,3.43359400,46.33928332
leader,294443,3.43359810,46.33927918
leader,295043,3.43360213,46.33927469
leader,295743,3.43360759,46.33927013
leader,296343,3.43361108,46.33926594
leader,296943,3.43361540,46.33926124
leader,297643,3.43362076,46.33925604
leader,298243,3.43362514,46.33925123
leader,298943,3.43363063,46.33924522
leader,299443,3.43363400,46.33924071
leader,300143,3.43364049,46.33923443
leader,300743,3.43364572,46.33922938
leader,301243,3.43364975,46.33922482
leader,301843,3.43365509,46.33921926
leader,302443,3.43366029,46.33921429
leader,303043,3.43366595,46.33920868
leader,303643,3.43367048,46.33920295
leader,304243,3.43367623,46.33919709
leader,304843,3.43368203,46.33919115
leader,305443,3.43368732,46.33918598
leader,305943,3.43369202,46.33918107
leader,306443,3.43369689,46.33917641
leader,307143,3.43370313,46.33917003
leader,307743,3.43370852,46.33916385
leader,308443,3.43371525,46.33915643
leader,308943,3.43371941,46.33915145
leader,309643,3.43372689,46.33914340
leader,310243,3.43373177,46.33913728
leader,310743,3.43373149,46.33913734
leader,311343,3.43373163,46.33913747
leader,311943,3.43373171,46.33913768
leader,312443,3.43373186,46.33913754
leader,313043,3.43373216,46.33913770
leader,313643,3.43373157,46.33913742
leader,314243,3.43373173,46.33913750
leader,314943,3.43373189,46.33913784
leader,315443,3.43373183,46.33913727
leader,315943,3.43373144,46.33913771
leader,316343,3.43373210,46.33913776
leader,316943,3.43373131,46.33913736
leader,317343,3.43373142,46.33913760
leader,317943,3.43373156,46.33913757
leader,318343,3.43373159,46.33913762
leader,319043,3.43373152,46.33913760
leader,320043,3.43373135,46.33913759
leader,320543,3.43373139,46.33913754
leader,321043,3.43373126,46.33913731
leader,321543,3.43373147,46.33913792
leader,321943,3.43373141,46.33913733
leader,322443,3.43373200,46.33913765
leader,322943,3.43373173,46.33913764
leader,323443,3.43373194,46.33913771
leader,323943,3.43373162,46.33913768
leader,324443,3.43373158,46.33913770
leader,324943,3.43373178,46.33913733
leader,325443,3.43373175,46.33913737
leader,325943,3.43373144,46.33913758
leader,326443,3.43373200,46.33913773
leader,326943,3.43373198,46.33913763
leader,327343,3.43373158,46.33913761
leader,327843,3.43373175,46.33913791
leader,328343,3.43373161,46.33913742
leader,328843,3.43373115,46.33913766
leader,329343,3.43373162,46.33913778
leader,329743,3.43373189,46.33913730
leader,330143,3.43373181,46.33913756
leader,330643,3.43373158,46.33913756
leader,331043,3.43373185,46.33913732
leader,331543,3.43373138,46.33913735
leader,332043,3.43373135,46.33913733
leader,332443,3.43373153,46.33913753
leader,332943,3.43373193,46.33913763
leader,333443,3.43373154,46.33913743
leader,333843,3.43373163,46.33913758
leader,334443,3.43373141,46.33913757
leader,334943,3.43373168,46.33913740
leader,335343,3.43373161,46.33913774
leader,335943,3.43373333,46.33913523
leader,336343,3.43373767,46.33913084
leader,336843,3.43374334,46.33912497
leader,337443,3.43374945,46.33911761
leader,337943,3.43375368,46.33911284
leader,338343,3.43375459,46.33911084
leader,338943,3.43375706,46.33910789
leader,339343,3.43375748,46.33910591
leader,339743,3.43375830,46.33910361
leader,340243,3.43375842,46.33910108
leader,340743,3.43375878,46.33909831
leader,341243,3.43375787,46.33909591
leader,341543,3.43375788,46.33909417
leader,342143,3.43375623,46.33909081
leader,342643,3.43375503,46.33908864
leader,343043,3.43375357,46.33908654
leader,343743,3.43375143,46.33908305
leader,344243,3.43374944,46.33908078
leader,344743,3.43374846,46.33907933
leader,345343,3.43374832,46.33907923
leader,345843,3.43374842,46.33907905
leader,346343,3.43374856,46.33907933
leader,346943,3.43374823,46.33907926
leader,347443,3.43374874,46.33907943
leader,347943,3.43374811,46.33907934
